,Unnamed..0,loc,created_at,latitude,longitude,username,text,text_translated,geometry,year_month,index_right,CNTR_CODE
60,272113,Hamburg,2020-02-15 17:19:30+00:00,53.550.341,10.000.654,311957,RT @Hallaschka_HH: Heute in #Guxhagen südlich von  #Kassel - Die @Feuerwehr kann in dieser Höhe nicht löschen und auch das Ablöschen der be…,RT @Hallaschka_HH: Today in #Guxhagen south of #Kassel - The @fire department cannot extinguish the fire at this altitude and extinguishing the be…,POINT (10.000654 53.550341),2020-02,2,DE
61,272210,Hamburg,2020-02-15 08:57:39+00:00,53.550.341,10.000.654,638018,RT @ndrmv: Der #NABU hat Widerspruch gegen den Windpark Gennaker in der Ostsee vor der Halbinsel Fischland-Darß-Zingst eingelegt. Er sieht…,RT @ndrmv: The #NABU has lodged an objection to the Gennaker wind farm in the Baltic Sea off the Fischland-Darß-Zingst peninsula. It sees…,POINT (10.000654 53.550341),2020-02,2,DE
62,272302,Hamburg,2020-02-14 19:36:02+00:00,53.550.341,10.000.654,321727,"RT @EnergieWinde: Windenergie und Artenschutz stehen sich oft gegenüber, sind aber durchaus vereinbar!
Falls ihr es verpasst habt: Hier ein…","RT @EnergieWinde: Wind energy and species conservation are often at odds, but they are entirely compatible!
In case you missed it: Here's a...",POINT (10.000654 53.550341),2020-02,2,DE
63,272400,Hamburg,2020-02-14 10:45:00+00:00,53.550.341,10.000.654,566537,RT @detloff_kim: Massive Planungsfehler bei #Gennaker. @NABU_de begründet Widerspruch gegen #Offshore #Windpark. 103 Turbinen vorm Darß gef…,RT @detloff_kim: Massive planning errors with #Gennaker. @NABU_de justifies objection to #Offshore #Windfarm. 103 turbines destroyed off the Darß...,POINT (10.000654 53.550341),2020-02,2,DE
64,272453,Hamburg,2020-02-14 08:06:02+00:00,53.550.341,10.000.654,349423,BorWin3 nun unter Kontrolle von TenneT #windenergie #BorWin3 #Konverterplattform #offshore #Netzanbindung #Probebetrieb #Netzbetreiber #Wartung #Service #Betrieb #Borkum #Nordsee #Deutschland #Windpark https://t.co/FV2ZiWgEiB,BorWin3 now under control of TenneT #windenergy #BorWin3 #converterplatform #offshore #gridconnection #trialoperation #gridoperator #maintenance #service #operation #Borkum #NorthSea #Germany #windfarm https://t.co/FV2ZiWgEiB,POINT (10.000654 53.550341),2020-02,2,DE
65,272511,Hamburg,2020-02-13 16:17:23+00:00,53.550.341,10.000.654,321727,RT @BWEeV: Unser Ziel - 100% #Erneuerbare. Dafür arbeiten wir jeden Tag in #Berlin und den Ländern. Sie möchten auch Teil der #BWE Familie…,RT @BWEeV: Our goal - 100% #renewables. We work towards this every day in #Berlin and the states. Would you also like to be part of the #BWE family?,POINT (10.000654 53.550341),2020-02,2,DE
66,272573,Hamburg,2020-02-13 09:57:44+00:00,53.550.341,10.000.654,349423,Deutschland auf 'Sabine' gut vorbereitet #windenergie #Aon #Versicherung #Schaden #Sturm #Sabine #Deutschland #Größenordnung #Verkehr https://t.co/GZGdzlUxAh,Germany well prepared for 'Sabine' #windenergy #Aon #insurance #damage #storm #Sabine #Germany #magnitude #traffic https://t.co/GZGdzlUxAh,POINT (10.000654 53.550341),2020-02,2,DE
67,272583,Hamburg,2020-02-13 09:20:06+00:00,53.550.341,10.000.654,349423,W.E.B: Monatsproduktion im Januar unter Plan #windenergie #Österreich #Wind #Hochdruck #Wetter #Winter #Wind #Solar #Wasser #Soll https://t.co/uh9aEX4Zf7,W.E.B: Monthly production in January below plan #windenergy #Austria #Wind #Highpressure #Weather #Winter #Wind #Solar #Water #Target https://t.co/uh9aEX4Zf7,POINT (10.000654 53.550341),2020-02,2,DE
68,272593,Hamburg,2020-02-13 08:32:29+00:00,53.550.341,10.000.654,349423,BEE bezieht Stellung zum geplanten Klimaschutzgesetz der EU-Kommission  #windenergie #Verband #Stellungnahme #Europa #EuropäischeMommission #Klimagesetz #GreenNewDeal #Ziel #2050 #Klimaneutralität #Emissionen #CO2 #Mitgliedsstaaten #Regelung https://t.co/a6tkMN9hyg,BEE takes a stand on the EU Commission's planned climate protection law #windenergy #Association #Statement #Europe #EuropeanCommission #ClimateLaw #GreenNewDeal #Target #2050 #ClimateNeutrality #Emissions #CO2 #MemberStates #Regulation https://t.co/a6tkMN9hyg,POINT (10.000654 53.550341),2020-02,2,DE
69,272617,Hamburg,2020-02-13 06:26:25+00:00,53.550.341,10.000.654,88007,"Erde, Wasser, Feuer, Luft – seit jeher nutzt der Mensch das energetische Potenzial der Elemente. Nachhaltige Energiegewinnung ist wichtiger denn je. Welche Rolle tesa in Photovoltaik und Windkraft spielt, erfahrt ihr auf: https://t.co/8gvvI5Vrdl https://t.co/CHwiMh96eu","Earth, water, fire, air – humans have always harnessed the energetic potential of the elements. Sustainable energy generation is more important than ever. Learn more about tesa's role in photovoltaics and wind power at: https://t.co/8gvvI5Vrdl https://t.co/CHwiMh96eu",POINT (10.000654 53.550341),2020-02,2,DE
70,272675,Hamburg,2020-02-12 16:35:04+00:00,53.550.341,10.000.654,588397,"RT @littlewisehen: Vogelsterben in Deutschland - inwieweit ist die Windkraft dafür verantwortlich...? 

Spoiler: vergleichsweise irrelevant…","RT @littlewisehen: Bird deaths in Germany - to what extent is wind power responsible...?

Spoiler: relatively irrelevant...",POINT (10.000654 53.550341),2020-02,2,DE
71,272779,Hamburg,2020-02-12 08:54:34+00:00,53.550.341,10.000.654,349423,Belastung für Stromkunden immer höher #windenergie #Strompreis #Kunde #Verbraucher #Steuern #Beschaffung #Produktion #Umlage #Abgabe #Rekord #Energiebranche https://t.co/dIws9Y678r,Burden for electricity customers ever higher #windenergy #electricityprice #customer #consumer #taxes #procurement #production #levy #levy #record #energyindustry https://t.co/dIws9Y678r,POINT (10.000654 53.550341),2020-02,2,DE
72,272785,Hamburg,2020-02-12 08:33:13+00:00,53.550.341,10.000.654,424782,"RT @Balelt41: Zur Windkraft-Akzeptanz:
Erstaunlich, dass über 18 Millionen #Vögel in DE an #Glasscheiben sterben, auch die wesentlich mass.…","RT @Balelt41: On the acceptance of wind power:
It's astonishing that over 18 million #birds in Germany die from #glass panes, including the much larger ones...",POINT (10.000654 53.550341),2020-02,2,DE
73,272836,Hamburg,2020-02-11 22:21:01+00:00,53.550.341,10.000.654,321727,Interview mit #BUND-Vorsitzenden Friederike Schulze: #Windkraft ist aktiver #Artenschutz https://t.co/Ht9K4zfPQZ,Interview with #BUND chairwoman Friederike Schulze: #Wind power is active #species conservation https://t.co/Ht9K4zfPQZ,POINT (10.000654 53.550341),2020-02,2,DE
74,272911,Hamburg,2020-02-11 15:47:14+00:00,53.550.341,10.000.654,252160,"RT @campact: +++ Globaler #Klimastreik am 24. April ‼️+++
#Windkraft am Boden, #Solarenergie vor dem Aus, #Datteln4 statt #Kohleausstieg -…","RT @campact: +++ Global #ClimateStrike on April 24th ‼️+++
#WindPower on the Ground, #SolarEnergy on the Brink of Extinction, #Datteln4 Instead of #CoalPhase-Out -…",POINT (10.000654 53.550341),2020-02,2,DE
75,272996,Hamburg,2020-02-11 10:16:37+00:00,53.550.341,10.000.654,349423,Energy2market und Deutsche Post: Gemeinsam für die E-Mobilität #windenergie #Energy2Market #e2m #Logistik #TRADEEV #StreetScooter #Strombezug #E-world #Speicher https://t.co/9QSKXUpfu5,Energy2market and Deutsche Post: Together for e-mobility #windenergy #Energy2Market #e2m #Logistics #TRADEEV #StreetScooter #Electricity #E-world #Storage https://t.co/9QSKXUpfu5,POINT (10.000654 53.550341),2020-02,2,DE
76,273055,Hamburg,2020-02-11 08:30:45+00:00,53.550.341,10.000.654,652181,"@PoterHairy @Naturschuetzen @solarpapst @energy_charts_d @TerliWetter @HJFell @beyond_ideology @peteraltmaier @BMWi_Bund @Fridays4future @Luisamneubauer @ralphruthe @saschalobo Es werden 75% von #Erdöl #Heizöl und #Erdgas im Winterhalbjahr verbraucht. Wo sind die Flächen für #Windenergie, um überhaupt den jetzigen Strombedarf zu erzeugen?
#PV bringt im Winterhalbjahr keine Leistung.","@PoterHairy @Naturschuetzen @solarpapst @energy_charts_d @TerliWetter @HJFell @beyond_ideology @peteraltmaier @BMWi_Bund @Fridays4future @Luisamneubauer @ralphruthe @saschalobo 75% of #crudeoil, #heatingoil, and #naturalgas are consumed in the winter months. Where are the areas for #wind energy to even generate the current electricity demand?
#PV doesn't produce any power in the winter months.",POINT (10.000654 53.550341),2020-02,2,DE
77,273135,Hamburg,2020-02-10 21:46:57+00:00,53.550.341,10.000.654,321727,RT @NATURSTROM_AG: #Bürgerenergie war entscheidend für den #Erneuerbare|n-Ausbau und ist auch künftig elementar für die #Energiewende. Dahe…,RT @NATURSTROM_AG: #Citizenenergy was crucial for the expansion of #renewables and will continue to be fundamental for the #energytransition. Therefore…,POINT (10.000654 53.550341),2020-02,2,DE
78,273227,Hamburg,2020-02-10 15:14:48+00:00,53.550.341,10.000.654,265219,"Sturmtief ""Sabine"": 60 Prozent Sturmstrom: ""Sabine"" treibt Produktion von Windenergie kräftig an https://t.co/goiAE8FUvk","Storm ""Sabine"": 60 percent of storm power: ""Sabine"" strongly boosts wind energy production https://t.co/goiAE8FUvk",POINT (10.000654 53.550341),2020-02,2,DE
79,273261,Hamburg,2020-02-10 13:10:17+00:00,53.550.341,10.000.654,349423,Positive Geschäftsentwicklung bei der UmweltBank #windenergie #Energiewende #Wohnraum #Bilanz #PPA #Immobilien #erneuerbareEnergien #Fonds #Wachstum https://t.co/IMA6xTr2dA,Positive business development at UmweltBank #windenergy #energytransition #housing #balancesheet #PPA #realestate #renewableenergy #funds #growth https://t.co/IMA6xTr2dA,POINT (10.000654 53.550341),2020-02,2,DE
80,273310,Hamburg,2020-02-10 10:41:19+00:00,53.550.341,10.000.654,566537,"@Volkhard_Wille @umwinter @ThomasKrumenac1 Oh Mann, da kommen einem die Tränen. Wenn die darin erwähnten Fälle auch nur halbwegs repräsentativ für Planungsverfahren sind (nicht nur #Windkraft ), dann gute Nacht, liebe Natur.","@Volkhard_Wille @umwinter @ThomasKrumenac1 Oh man, that brings tears to my eyes. If the cases mentioned are even remotely representative of planning procedures (not just #windpower), then goodnight, dear nature.",POINT (10.000654 53.550341),2020-02,2,DE
81,273321,Hamburg,2020-02-10 10:24:27+00:00,53.550.341,10.000.654,566537,"@Volkhard_Wille @umwinter @ThomasKrumenac1 Danke! Nach genau diesen Zahlen hatte ich gesucht, sie aber auf die Schnelle nicht gefunden. Sie entlarven das Argument ""Artenschutz verhindert Windkraft"" ja noch deutlicher, als ich gedacht hatte.","@Volkhard_Wille @umwinter @ThomasKrumenac1 Thanks! I was looking for exactly these numbers, but couldn't find them quickly. They debunk the argument ""species protection prevents wind power"" even more clearly than I thought.",POINT (10.000654 53.550341),2020-02,2,DE
82,273372,Hamburg,2020-02-10 09:21:21+00:00,53.550.341,10.000.654,349423,BVES: Kurzfristige Erhöhung des Regelenergieangebots notwendig #windenergie #Verband #Energiespeicher #Kapazität #ENTSO-E #Abweichung #Batterie #Speicher https://t.co/hnln9wFtjY,BVES: Short-term increase in control energy supply necessary #windenergy #Association #EnergyStorage #Capacity #ENTSO-E #Deviation #Battery #Storage https://t.co/hnln9wFtjY,POINT (10.000654 53.550341),2020-02,2,DE
83,273401,Hamburg,2020-02-10 08:34:41+00:00,53.550.341,10.000.654,566537,"@RiffBirds @Oliver_Krischer @GrueneBundestag @J_A_Krueger @NABU_de @drhelmutsoul @derspiegel @BfN_de @ThomasKrumenac1 Bevor sich der @NABU_de auf Einschränkungen des #Artenschutzes zugunsten des #Windkraft -Ausbaus einlässt, sollte er sich vllt auch erstmal erkundigen, welche Erfahrungen seine Landesverbände mit solchen Kompromissen gemacht haben. (Spoiler: keine guten)
https://t.co/NpfD7ZSC5Q","@RiffBirds @Oliver_Krischer @GrueneBundestag @J_A_Krueger @NABU_de @drhelmutsoul @derspiegel @BfN_de @ThomasKrumenac1 Before @NABU_de agrees to restrictions on #speciesprotection in favor of #windpower expansion, perhaps it should first inquire about the experiences its state associations have had with such compromises. (Spoiler: not good ones)
https://t.co/NpfD7ZSC5Q",POINT (10.000654 53.550341),2020-02,2,DE
84,273447,Hamburg,2020-02-10 07:00:34+00:00,53.550.341,10.000.654,321727,RT @IWR_News: Sturm Sabine bringt neuen Windenergie-Leistungsrekord in Europa 2020: über 105.000 MW Windkraftleistung im europäischen Strom…,"RT @IWR_News: Storm Sabine brings new wind energy output record in Europe in 2020: over 105,000 MW of wind power output in European electricity…",POINT (10.000654 53.550341),2020-02,2,DE
85,273547,Hamburg,2020-02-09 18:47:49+00:00,53.550.341,10.000.654,322139,"Stark, weil unaufgeregt! Auf @spiegelonline dokumentiert @drhelmutsoul eine sachliche Debatte um #Artenschutz, #Windenergie &amp; #Klimaschutz zwischen @Oliver_Krischer und dem @NABU_de. https://t.co/mN9D3tbfmj","Powerful because it's calm! On @spiegelonline, @drhelmutsoul documents a factual debate about #speciesprotection, #windenergy &amp; #climateprotection between @Oliver_Krischer and @NABU_de. https://t.co/mN9D3tbfmj",POINT (10.000654 53.550341),2020-02,2,DE
86,273717,Hamburg,2020-02-09 11:22:41+00:00,53.550.341,10.000.654,634711,@zeitonline Erst macht wirtschaftsminister Altmaier die solarindustrie und die windenergie kaputt jetzt kommt die autoindustrie dran mit Zuschüssen für Tesla ein billionair kriegt noch mehr,"@zeitonline First, Economics Minister Altmaier destroys the solar industry and wind energy, now it's the car industry's turn with subsidies for Tesla, a billionaire gets even more",POINT (10.000654 53.550341),2020-02,2,DE
87,273763,Hamburg,2020-02-09 10:16:23+00:00,53.550.341,10.000.654,321727,#Energiewende: Jetzt haben Gegner der #Windkraft schlechte Karten https://t.co/rQckaNuKQk,#EnergyTurnaround: Now opponents of #windpower are in a bad position https://t.co/rQckaNuKQk,POINT (10.000654 53.550341),2020-02,2,DE
88,273783,Hamburg,2020-02-09 09:36:20+00:00,53.550.341,10.000.654,230808,Windenergie und Artenschutz blockieren sich gegenseitig. Bei einem Waldspaziergang versuchen Deutschlands oberster Artenschützer und der größte Windkraftfan der Grünen den ewigen Streit zu schlichten. https://t.co/tZO28nmzlA,"Wind energy and species conservation are mutually exclusive. During a walk in the forest, Germany's top conservationist and the Green Party's biggest wind power fan attempt to settle the eternal dispute. https://t.co/tZO28nmzlA",POINT (10.000654 53.550341),2020-02,2,DE
89,273880,Hamburg,2020-02-08 14:08:24+00:00,53.550.341,10.000.654,671234,"RT @Hallaschka_HH: #Windenergie leicht erklärt.
25% in den Umfragen.
100% Ahnungslosigkeit 

Ihre Grünen. 
https://t.co/uGwecKhPxR","RT @Hallaschka_HH: #Windenergy explained simply.
25% in the polls.
100% clueless.

Your Greens.
https://t.co/uGwecKhPxR",POINT (10.000654 53.550341),2020-02,2,DE
90,274148,Hamburg,2020-02-07 09:36:42+00:00,53.550.341,10.000.654,349423,Bachmann baut Team in Norddeutschland aus #windenergie #Schleswig-Holstein #Retrofit #Lebensverlängerung #Effizienz #Software #SCADA https://t.co/bhDPKyQm3F,Bachmann expands team in Northern Germany #windenergy #Schleswig-Holstein #Retrofit #LifeExtension #Efficiency #Software #SCADA https://t.co/bhDPKyQm3F,POINT (10.000654 53.550341),2020-02,2,DE
91,274173,Hamburg,2020-02-07 08:15:30+00:00,53.550.341,10.000.654,349423,LHI investiert weiter in erneuerbare Energien #windenergie #Windpark #Kauf #Frankreich #CO2 #Vald'Origny #Investment #Fonds #Solar https://t.co/qzJj669E1A,LHI continues to invest in renewable energies #windenergy #windfarm #purchase #France #CO2 #Vald'Origny #investment #fund #solar https://t.co/qzJj669E1A,POINT (10.000654 53.550341),2020-02,2,DE
92,274180,Hamburg,2020-02-07 07:36:30+00:00,53.550.341,10.000.654,349423,Umweltministerium Baden-Württembergs passt Genehmigungspraxis an #windenergie #Wald #Rdung #Gericht #Urteil #Gesetzesänderung #Blumberg #Länge #Windkraftanlage #Projektierer #Anpassung #Verzögerung https://t.co/OhK9GEccUM,Baden-Württemberg's Ministry of the Environment adjusts approval practice #windenergy #forest #clearance #court #ruling #legal change #Blumberg #length #wind turbine #project developer #adjustment #delay https://t.co/OhK9GEccUM,POINT (10.000654 53.550341),2020-02,2,DE
93,274303,Hamburg,2020-02-06 12:25:20+00:00,53.550.341,10.000.654,256675,"RT @topagrar: #CDU #Niedersachsen plötzlich für #Windräder im Wald #Wind #Windenergie 
https://t.co/sSHtSOSqcb","RT @topagrar: #CDU #LowerSaxony suddenly in favor of #wind turbines in the forest #Wind #Windenergy
https://t.co/sSHtSOSqcb",POINT (10.000654 53.550341),2020-02,2,DE
94,274328,Hamburg,2020-02-06 11:03:21+00:00,53.550.341,10.000.654,349423,TÜV Süd: Zertifizierung von grünem Wasserstoff im Portfolio #windenergie #Wassestoff #Messe #Event #E-world #Aussteller #erneuerbareEnergie https://t.co/3XbQmy76N5,TÜV Süd: Certification of green hydrogen in the portfolio #windenergy #hydrogen #tradefair #event #E-world #exhibitor #renewableenergy https://t.co/3XbQmy76N5,POINT (10.000654 53.550341),2020-02,2,DE
95,274352,Hamburg,2020-02-06 08:27:11+00:00,53.550.341,10.000.654,349423,NKT: Nachhaltiger durch Recycling #windenergie #Kabel #Fußabdruck #XLPE-Kunststoff #CO2 #Lebenszyklus #Isolierung https://t.co/pd1bij6IFh,NKT: More sustainable through recycling #windenergy #cable #footprint #XLPE plastic #CO2 #lifecycle #insulation https://t.co/pd1bij6IFh,POINT (10.000654 53.550341),2020-02,2,DE
