,Unnamed: 0.1,Unnamed: 0,Unnamed..0,loc,created_at,latitude,longitude,username,text,text_translated,geometry,year_month,index_right,CNTR_CODE,Number of Posts,Topics
60,60,61.0,271847.0,Hamburg,2020-02-15 23:24:55+00:00,53.550.341,10.000.654,183275.0,RT @Hallaschka_HH: „Tickende Zeitbomben sagt der TÜV“ #Windenergie #Windräder,"rt @ hallaschka_hh : “ ticking time bombs , says tüv ” # windenergy # windturbines",POINT (10.000654 53.550341),2020-02,2.0,DE,1,-1
61,61,62.0,272005.0,Hamburg,2020-02-15 19:12:32+00:00,53.550.341,10.000.654,321727.0,RT @LEE_NRW: #Windräder werden nachts bald weniger blinken. Ein entsprechender Gesetzentwurf der #Bundesregierung auf Initiative der Windbr…,"rt @ lee_nrw : # wind turbines will soon flash less night . corresponding bill # federalgovernment , initiated windbr…",POINT (10.000654 53.550341),2020-02,2.0,DE,1,63
62,62,63.0,272113.0,Hamburg,2020-02-15 17:19:30+00:00,53.550.341,10.000.654,311957.0,RT @Hallaschka_HH: Heute in #Guxhagen südlich von  #Kassel - Die @Feuerwehr kann in dieser Höhe nicht löschen und auch das Ablöschen der be…,rt @ hallaschka_hh : today # guxhagen south # kassel - @ fire department can extinguish fire altitude extinguishing be…,POINT (10.000654 53.550341),2020-02,2.0,DE,1,65
63,63,64.0,272210.0,Hamburg,2020-02-15 08:57:39+00:00,53.550.341,10.000.654,638018.0,RT @ndrmv: Der #NABU hat Widerspruch gegen den Windpark Gennaker in der Ostsee vor der Halbinsel Fischland-Darß-Zingst eingelegt. Er sieht…,rt @ ndrmv : # nabu lodged objection gennaker wind farm baltic sea fischland-darß-zingst peninsula . sees…,POINT (10.000654 53.550341),2020-02,2.0,DE,1,74
64,64,65.0,272302.0,Hamburg,2020-02-14 19:36:02+00:00,53.550.341,10.000.654,321727.0,"RT @EnergieWinde: Windenergie und Artenschutz stehen sich oft gegenüber, sind aber durchaus vereinbar!
Falls ihr es verpasst habt: Hier ein…","rt @ energiewinde : wind energy species conservation often odds , entirely compatible ! case missed : s ...",POINT (10.000654 53.550341),2020-02,2.0,DE,1,3
65,65,66.0,272400.0,Hamburg,2020-02-14 10:45:00+00:00,53.550.341,10.000.654,566537.0,RT @detloff_kim: Massive Planungsfehler bei #Gennaker. @NABU_de begründet Widerspruch gegen #Offshore #Windpark. 103 Turbinen vorm Darß gef…,rt @ detloff_kim : massive planning errors # gennaker . @ nabu_de justifies objection # offshore # windfarm . 103 turbines destroyed darß ...,POINT (10.000654 53.550341),2020-02,2.0,DE,1,74
66,66,67.0,272453.0,Hamburg,2020-02-14 08:06:02+00:00,53.550.341,10.000.654,349423.0,BorWin3 nun unter Kontrolle von TenneT #windenergie #BorWin3 #Konverterplattform #offshore #Netzanbindung #Probebetrieb #Netzbetreiber #Wartung #Service #Betrieb #Borkum #Nordsee #Deutschland #Windpark https://t.co/FV2ZiWgEiB,borwin3 now control tennet # windenergy # borwin3 # converterplatform # offshore # gridconnection # trialoperation # gridoperator # maintenance # service # operation # borkum # northsea # germany # windfarm,POINT (10.000654 53.550341),2020-02,2.0,DE,1,-1
67,67,68.0,272511.0,Hamburg,2020-02-13 16:17:23+00:00,53.550.341,10.000.654,321727.0,RT @BWEeV: Unser Ziel - 100% #Erneuerbare. Dafür arbeiten wir jeden Tag in #Berlin und den Ländern. Sie möchten auch Teil der #BWE Familie…,rt @ bweev : goal - 100 % # renewables . work towards every day # berlin states . also like part # bwe family ?,POINT (10.000654 53.550341),2020-02,2.0,DE,1,23
68,68,69.0,272573.0,Hamburg,2020-02-13 09:57:44+00:00,53.550.341,10.000.654,349423.0,Deutschland auf 'Sabine' gut vorbereitet #windenergie #Aon #Versicherung #Schaden #Sturm #Sabine #Deutschland #Größenordnung #Verkehr https://t.co/GZGdzlUxAh,germany well prepared sabine  # windenergy # aon # insurance # damage # storm # sabine # germany # magnitude # traffic,POINT (10.000654 53.550341),2020-02,2.0,DE,1,30
69,69,70.0,272583.0,Hamburg,2020-02-13 09:20:06+00:00,53.550.341,10.000.654,349423.0,W.E.B: Monatsproduktion im Januar unter Plan #windenergie #Österreich #Wind #Hochdruck #Wetter #Winter #Wind #Solar #Wasser #Soll https://t.co/uh9aEX4Zf7,w.e.b : monthly production january plan # windenergy # austria # wind # highpressure # weather # winter # wind # solar # water # target,POINT (10.000654 53.550341),2020-02,2.0,DE,1,-1
70,70,71.0,272593.0,Hamburg,2020-02-13 08:32:29+00:00,53.550.341,10.000.654,349423.0,BEE bezieht Stellung zum geplanten Klimaschutzgesetz der EU-Kommission  #windenergie #Verband #Stellungnahme #Europa #EuropäischeMommission #Klimagesetz #GreenNewDeal #Ziel #2050 #Klimaneutralität #Emissionen #CO2 #Mitgliedsstaaten #Regelung https://t.co/a6tkMN9hyg,bee takes stand eu commission s planned climate protection law # windenergy # association # statement # europe # europeancommission # climatelaw # greennewdeal # target # 2050 # climateneutrality # emissions # co2 # memberstates # regulation,POINT (10.000654 53.550341),2020-02,2.0,DE,1,23
71,71,72.0,272617.0,Hamburg,2020-02-13 06:26:25+00:00,53.550.341,10.000.654,88007.0,"Erde, Wasser, Feuer, Luft – seit jeher nutzt der Mensch das energetische Potenzial der Elemente. Nachhaltige Energiegewinnung ist wichtiger denn je. Welche Rolle tesa in Photovoltaik und Windkraft spielt, erfahrt ihr auf: https://t.co/8gvvI5Vrdl https://t.co/CHwiMh96eu","earth , water , fire , air – humans always harnessed energetic potential elements . sustainable energy generation important ever . learn tesa s role photovoltaics wind power :",POINT (10.000654 53.550341),2020-02,2.0,DE,1,0
72,72,73.0,272675.0,Hamburg,2020-02-12 16:35:04+00:00,53.550.341,10.000.654,588397.0,"RT @littlewisehen: Vogelsterben in Deutschland - inwieweit ist die Windkraft dafür verantwortlich...? 

Spoiler: vergleichsweise irrelevant…",rt @ littlewisehen : bird deaths germany - extent wind power responsible ... ? spoiler : relatively irrelevant ...,POINT (10.000654 53.550341),2020-02,2.0,DE,1,11
73,73,74.0,272779.0,Hamburg,2020-02-12 08:54:34+00:00,53.550.341,10.000.654,349423.0,Belastung für Stromkunden immer höher #windenergie #Strompreis #Kunde #Verbraucher #Steuern #Beschaffung #Produktion #Umlage #Abgabe #Rekord #Energiebranche https://t.co/dIws9Y678r,burden electricity customers ever higher # windenergy # electricityprice # customer # consumer # taxes # procurement # production # levy # levy # record # energyindustry,POINT (10.000654 53.550341),2020-02,2.0,DE,1,-1
74,74,75.0,272785.0,Hamburg,2020-02-12 08:33:13+00:00,53.550.341,10.000.654,424782.0,"RT @Balelt41: Zur Windkraft-Akzeptanz:
Erstaunlich, dass über 18 Millionen #Vögel in DE an #Glasscheiben sterben, auch die wesentlich mass.…","rt @ balelt41 : acceptance wind power : s astonishing 18 million # birds germany die # glass panes , including much larger ones ...",POINT (10.000654 53.550341),2020-02,2.0,DE,1,11
75,75,76.0,272836.0,Hamburg,2020-02-11 22:21:01+00:00,53.550.341,10.000.654,321727.0,Interview mit #BUND-Vorsitzenden Friederike Schulze: #Windkraft ist aktiver #Artenschutz https://t.co/Ht9K4zfPQZ,interview # bund chairwoman friederike schulze : # wind power active # species conservation,POINT (10.000654 53.550341),2020-02,2.0,DE,1,3
76,76,77.0,272911.0,Hamburg,2020-02-11 15:47:14+00:00,53.550.341,10.000.654,252160.0,"RT @campact: +++ Globaler #Klimastreik am 24. April ‼️+++
#Windkraft am Boden, #Solarenergie vor dem Aus, #Datteln4 statt #Kohleausstieg -…","rt @ campact : +++ global # climatestrike april 24th ‼️+++ # windpower ground , # solarenergy brink extinction , # datteln4 instead # coalphase-out -…",POINT (10.000654 53.550341),2020-02,2.0,DE,1,31
77,77,78.0,272996.0,Hamburg,2020-02-11 10:16:37+00:00,53.550.341,10.000.654,349423.0,Energy2market und Deutsche Post: Gemeinsam für die E-Mobilität #windenergie #Energy2Market #e2m #Logistik #TRADEEV #StreetScooter #Strombezug #E-world #Speicher https://t.co/9QSKXUpfu5,energy2market deutsche post : together e-mobility # windenergy # energy2market # e2m # logistics # tradeev # streetscooter # electricity # e-world # storage,POINT (10.000654 53.550341),2020-02,2.0,DE,1,19
78,78,79.0,273055.0,Hamburg,2020-02-11 08:30:45+00:00,53.550.341,10.000.654,652181.0,"@PoterHairy @Naturschuetzen @solarpapst @energy_charts_d @TerliWetter @HJFell @beyond_ideology @peteraltmaier @BMWi_Bund @Fridays4future @Luisamneubauer @ralphruthe @saschalobo Es werden 75% von #Erdöl #Heizöl und #Erdgas im Winterhalbjahr verbraucht. Wo sind die Flächen für #Windenergie, um überhaupt den jetzigen Strombedarf zu erzeugen?
#PV bringt im Winterhalbjahr keine Leistung.","@ poterhairy @ naturschuetzen @ solarpapst @ energy_charts_d @ terliwetter @ hjfell @ beyond_ideology @ peteraltmaier @ bmwi_bund @ fridays4future @ luisamneubauer @ ralphruthe @ saschalobo 75 % # crudeoil , # heatingoil , # naturalgas consumed winter months . areas # wind energy even generate current electricity demand ? # pv nt produce power winter months .",POINT (10.000654 53.550341),2020-02,2.0,DE,1,0
79,79,80.0,273135.0,Hamburg,2020-02-10 21:46:57+00:00,53.550.341,10.000.654,321727.0,RT @NATURSTROM_AG: #Bürgerenergie war entscheidend für den #Erneuerbare|n-Ausbau und ist auch künftig elementar für die #Energiewende. Dahe…,rt @ naturstrom_ag : # citizenenergy crucial expansion # renewables will continue fundamental # energytransition . therefore…,POINT (10.000654 53.550341),2020-02,2.0,DE,1,0
80,80,81.0,273227.0,Hamburg,2020-02-10 15:14:48+00:00,53.550.341,10.000.654,265219.0,"Sturmtief ""Sabine"": 60 Prozent Sturmstrom: ""Sabine"" treibt Produktion von Windenergie kräftig an https://t.co/goiAE8FUvk",storm `` sabine  : 60 percent storm power : `` sabine  strongly boosts wind energy production,POINT (10.000654 53.550341),2020-02,2.0,DE,1,30
81,81,82.0,273261.0,Hamburg,2020-02-10 13:10:17+00:00,53.550.341,10.000.654,349423.0,Positive Geschäftsentwicklung bei der UmweltBank #windenergie #Energiewende #Wohnraum #Bilanz #PPA #Immobilien #erneuerbareEnergien #Fonds #Wachstum https://t.co/IMA6xTr2dA,positive business development umweltbank # windenergy # energytransition # housing # balancesheet # ppa # realestate # renewableenergy # funds # growth,POINT (10.000654 53.550341),2020-02,2.0,DE,1,-1
82,82,83.0,273310.0,Hamburg,2020-02-10 10:41:19+00:00,53.550.341,10.000.654,566537.0,"@Volkhard_Wille @umwinter @ThomasKrumenac1 Oh Mann, da kommen einem die Tränen. Wenn die darin erwähnten Fälle auch nur halbwegs repräsentativ für Planungsverfahren sind (nicht nur #Windkraft ), dann gute Nacht, liebe Natur.","@ volkhard_wille @ umwinter @ thomaskrumenac1 oh man , brings tears eyes . cases mentioned even remotely representative planning procedures ( just # windpower ) , goodnight , dear nature .",POINT (10.000654 53.550341),2020-02,2.0,DE,1,-1
83,83,84.0,273321.0,Hamburg,2020-02-10 10:24:27+00:00,53.550.341,10.000.654,566537.0,"@Volkhard_Wille @umwinter @ThomasKrumenac1 Danke! Nach genau diesen Zahlen hatte ich gesucht, sie aber auf die Schnelle nicht gefunden. Sie entlarven das Argument ""Artenschutz verhindert Windkraft"" ja noch deutlicher, als ich gedacht hatte.","@ volkhard_wille @ umwinter @ thomaskrumenac1 thanks ! looking exactly numbers , nt find quickly . debunk argument `` species protection prevents wind power  even clearly thought .",POINT (10.000654 53.550341),2020-02,2.0,DE,1,3
84,84,85.0,273372.0,Hamburg,2020-02-10 09:21:21+00:00,53.550.341,10.000.654,349423.0,BVES: Kurzfristige Erhöhung des Regelenergieangebots notwendig #windenergie #Verband #Energiespeicher #Kapazität #ENTSO-E #Abweichung #Batterie #Speicher https://t.co/hnln9wFtjY,bves : short-term increase control energy supply necessary # windenergy # association # energystorage # capacity # entso-e # deviation # battery # storage,POINT (10.000654 53.550341),2020-02,2.0,DE,1,0
85,85,86.0,273401.0,Hamburg,2020-02-10 08:34:41+00:00,53.550.341,10.000.654,566537.0,"@RiffBirds @Oliver_Krischer @GrueneBundestag @J_A_Krueger @NABU_de @drhelmutsoul @derspiegel @BfN_de @ThomasKrumenac1 Bevor sich der @NABU_de auf Einschränkungen des #Artenschutzes zugunsten des #Windkraft -Ausbaus einlässt, sollte er sich vllt auch erstmal erkundigen, welche Erfahrungen seine Landesverbände mit solchen Kompromissen gemacht haben. (Spoiler: keine guten)
https://t.co/NpfD7ZSC5Q","@ riffbirds @ oliver_krischer @ gruenebundestag @ j_a_krueger @ nabu_de @ drhelmutsoul @ derspiegel @ bfn_de @ thomaskrumenac1 @ nabu_de agrees restrictions # speciesprotection favor # windpower expansion , perhaps first inquire experiences state associations compromises . ( spoiler : good ones )",POINT (10.000654 53.550341),2020-02,2.0,DE,1,3
86,86,87.0,273447.0,Hamburg,2020-02-10 07:00:34+00:00,53.550.341,10.000.654,321727.0,RT @IWR_News: Sturm Sabine bringt neuen Windenergie-Leistungsrekord in Europa 2020: über 105.000 MW Windkraftleistung im europäischen Strom…,"rt @ iwr_news : storm sabine brings new wind energy output record europe 2020 : 105,000 mw wind power output european electricity…",POINT (10.000654 53.550341),2020-02,2.0,DE,1,30
87,87,88.0,273547.0,Hamburg,2020-02-09 18:47:49+00:00,53.550.341,10.000.654,322139.0,"Stark, weil unaufgeregt! Auf @spiegelonline dokumentiert @drhelmutsoul eine sachliche Debatte um #Artenschutz, #Windenergie &amp; #Klimaschutz zwischen @Oliver_Krischer und dem @NABU_de. https://t.co/mN9D3tbfmj","powerful s calm ! @ spiegelonline , @ drhelmutsoul documents factual debate # speciesprotection , # windenergy & amp ; # climateprotection @ oliver_krischer @ nabu_de .",POINT (10.000654 53.550341),2020-02,2.0,DE,1,3
88,88,89.0,273717.0,Hamburg,2020-02-09 11:22:41+00:00,53.550.341,10.000.654,634711.0,@zeitonline Erst macht wirtschaftsminister Altmaier die solarindustrie und die windenergie kaputt jetzt kommt die autoindustrie dran mit Zuschüssen für Tesla ein billionair kriegt noch mehr,"@ zeitonline first , economics minister altmaier destroys solar industry wind energy , now s car industry s turn subsidies tesla , billionaire gets even",POINT (10.000654 53.550341),2020-02,2.0,DE,1,44
89,89,90.0,273763.0,Hamburg,2020-02-09 10:16:23+00:00,53.550.341,10.000.654,321727.0,#Energiewende: Jetzt haben Gegner der #Windkraft schlechte Karten https://t.co/rQckaNuKQk,# energyturnaround : now opponents # windpower bad position,POINT (10.000654 53.550341),2020-02,2.0,DE,1,1
90,90,91.0,273783.0,Hamburg,2020-02-09 09:36:20+00:00,53.550.341,10.000.654,230808.0,Windenergie und Artenschutz blockieren sich gegenseitig. Bei einem Waldspaziergang versuchen Deutschlands oberster Artenschützer und der größte Windkraftfan der Grünen den ewigen Streit zu schlichten. https://t.co/tZO28nmzlA,"wind energy species conservation mutually exclusive . walk forest , germany s top conservationist green party s biggest wind power fan attempt settle eternal dispute .",POINT (10.000654 53.550341),2020-02,2.0,DE,1,3
91,91,92.0,273880.0,Hamburg,2020-02-08 14:08:24+00:00,53.550.341,10.000.654,671234.0,"RT @Hallaschka_HH: #Windenergie leicht erklärt.
25% in den Umfragen.
100% Ahnungslosigkeit 

Ihre Grünen. 
https://t.co/uGwecKhPxR",rt @ hallaschka_hh : # windenergy explained simply . 25 % polls . 100 % clueless . greens .,POINT (10.000654 53.550341),2020-02,2.0,DE,1,49
92,92,93.0,274148.0,Hamburg,2020-02-07 09:36:42+00:00,53.550.341,10.000.654,349423.0,Bachmann baut Team in Norddeutschland aus #windenergie #Schleswig-Holstein #Retrofit #Lebensverlängerung #Effizienz #Software #SCADA https://t.co/bhDPKyQm3F,bachmann expands team northern germany # windenergy # schleswig-holstein # retrofit # lifeextension # efficiency # software # scada,POINT (10.000654 53.550341),2020-02,2.0,DE,1,42
93,93,94.0,274173.0,Hamburg,2020-02-07 08:15:30+00:00,53.550.341,10.000.654,349423.0,LHI investiert weiter in erneuerbare Energien #windenergie #Windpark #Kauf #Frankreich #CO2 #Vald'Origny #Investment #Fonds #Solar https://t.co/qzJj669E1A,lhi continues invest renewable energies # windenergy # windfarm # purchase # france # co2 # valdorigny # investment # fund # solar,POINT (10.000654 53.550341),2020-02,2.0,DE,1,-1
94,94,95.0,274180.0,Hamburg,2020-02-07 07:36:30+00:00,53.550.341,10.000.654,349423.0,Umweltministerium Baden-Württembergs passt Genehmigungspraxis an #windenergie #Wald #Rdung #Gericht #Urteil #Gesetzesänderung #Blumberg #Länge #Windkraftanlage #Projektierer #Anpassung #Verzögerung https://t.co/OhK9GEccUM,baden-württemberg s ministry environment adjusts approval practice # windenergy # forest # clearance # court # ruling # legal change # blumberg # length # wind turbine # project developer # adjustment # delay,POINT (10.000654 53.550341),2020-02,2.0,DE,1,60
95,95,96.0,274303.0,Hamburg,2020-02-06 12:25:20+00:00,53.550.341,10.000.654,256675.0,"RT @topagrar: #CDU #Niedersachsen plötzlich für #Windräder im Wald #Wind #Windenergie 
https://t.co/sSHtSOSqcb",rt @ topagrar : # cdu # lowersaxony suddenly favor # wind turbines forest # wind # windenergy,POINT (10.000654 53.550341),2020-02,2.0,DE,1,-1
96,96,97.0,274328.0,Hamburg,2020-02-06 11:03:21+00:00,53.550.341,10.000.654,349423.0,TÜV Süd: Zertifizierung von grünem Wasserstoff im Portfolio #windenergie #Wassestoff #Messe #Event #E-world #Aussteller #erneuerbareEnergie https://t.co/3XbQmy76N5,tüv süd : certification green hydrogen portfolio # windenergy # hydrogen # tradefair # event # e-world # exhibitor # renewableenergy,POINT (10.000654 53.550341),2020-02,2.0,DE,1,19
97,97,98.0,274352.0,Hamburg,2020-02-06 08:27:11+00:00,53.550.341,10.000.654,349423.0,NKT: Nachhaltiger durch Recycling #windenergie #Kabel #Fußabdruck #XLPE-Kunststoff #CO2 #Lebenszyklus #Isolierung https://t.co/pd1bij6IFh,nkt : sustainable recycling # windenergy # cable # footprint # xlpe plastic # co2 # lifecycle # insulation,POINT (10.000654 53.550341),2020-02,2.0,DE,1,-1
98,98,99.0,274373.0,Hamburg,2020-02-06 04:25:16+00:00,53.550.341,10.000.654,652181.0,"@Denniste8 @_Cap_22 @gibgas @zukunft_erdgas Windkraft über das Stromnetz ist gegen PV vor Ort nicht konkurrenzfähig und kann daher im Sommerhalbjahr nicht mehr verkauft werden. Das verdoppelt die Kosten bei WKA &amp; Netz!
Durch mangelnde Flächen, Ende #EEG und Akzeptanz wird definitiv ab 2022 Windenergie zurückgebaut!","@ denniste8 @ _cap_22 @ gibgas @ zukunft_erdgas wind power via electricity grid nt competitive on-site pv can therefore longer sold summer months . doubles costs wind turbines grid ! due lack space , end # eeg ( renewable energy sources act ) , acceptance , wind energy will definitely phased starting 2022 !",POINT (10.000654 53.550341),2020-02,2.0,DE,1,0
